shipment_id,order_date,promised_delivery_date,delivery_date,warehouse,region,carrier,product_category,quantity,inventory_on_hand,shipping_cost,delivery_status
SHP100708,2024-02-04,2024-02-12,2024-02-14,Calgary WH,Ontario,DHL,Apparel,62,3799,211.58,Late
SHP100709,2024-09-09,2024-09-16,2024-09-19,Vancouver WH,Ontario,Canada Post,Home Goods,54,4592,123.58,Late
SHP100710,2024-03-22,2024-03-28,2024-03-31,Vancouver WH,British Columbia,Canada Post,Electronics,143,2473,145.71,Late
SHP100711,2024-09-12,2024-09-19,2024-09-24,Montreal WH,Quebec,UPS,Electronics,197,4139,112.39,Late
SHP100712,2024-07-15,2024-07-19,2024-07-28,Montreal WH,British Columbia,UPS,Electronics,131,1851,246.29,Late
SHP100713,2024-10-29,2024-11-07,2024-11-09,Toronto WH,Alberta,UPS,Home Goods,37,3541,56.57,Late
SHP100714,2024-01-10,2024-01-14,2024-01-20,Toronto WH,Ontario,DHL,Home Goods,37,4549,289.63,Late
SHP100715,2024-11-07,2024-11-10,2024-11-10,Calgary WH,Alberta,DHL,Electronics,131,594,197.75,On Time
SHP100716,2024-10-12,2024-10-15,2024-10-19,Vancouver WH,British Columbia,UPS,Electronics,191,506,268.33,Late
SHP100717,2024-08-29,2024-09-02,2024-09-03,Toronto WH,British Columbia,DHL,Apparel,35,4889,139.34,Late
SHP100718,2024-09-07,2024-09-15,2024-09-12,Calgary WH,Quebec,DHL,Home Goods,180,20,113.04,On Time
SHP100719,2024-12-30,2025-01-06,2025-01-05,Vancouver WH,Quebec,Canada Post,Home Goods,124,1399,272.2,On Time
SHP100720,2024-01-05,2024-01-09,2024-01-18,Montreal WH,Quebec,Canada Post,Electronics,156,3201,47.68,Late
SHP100721,2024-04-28,2024-05-01,2024-05-02,Calgary WH,Alberta,UPS,Electronics,18,2461,52.79,Late
SHP100722,2024-10-15,2024-10-19,2024-10-17,Montreal WH,Quebec,DHL,Medical Supplies,122,3678,103.82,On Time
SHP100723,2024-03-05,2024-03-13,2024-03-14,Toronto WH,British Columbia,Canada Post,Home Goods,164,336,288.74,Late
SHP100724,2024-05-25,2024-05-29,2024-05-31,Toronto WH,Quebec,FedEx,Medical Supplies,161,1667,197.26,Late
SHP100725,2024-08-11,2024-08-18,2024-08-15,Vancouver WH,Ontario,DHL,Apparel,192,3576,175.17,On Time
SHP100726,2024-08-26,2024-09-01,2024-09-06,Calgary WH,Quebec,FedEx,Medical Supplies,154,909,217.5,Late
SHP100727,2024-06-25,2024-07-03,2024-07-03,Montreal WH,Alberta,UPS,Electronics,48,275,136.89,On Time
SHP100728,2024-09-23,2024-09-26,2024-10-01,Vancouver WH,Ontario,DHL,Home Goods,168,891,232.26,Late
SHP100729,2024-12-06,2024-12-13,2024-12-08,Toronto WH,Ontario,UPS,Home Goods,17,12,130.1,On Time
SHP100730,2024-10-08,2024-10-12,2024-10-21,Toronto WH,Ontario,UPS,Medical Supplies,168,4057,251.38,Late
SHP100731,2024-03-03,2024-03-07,2024-03-13,Calgary WH,Alberta,UPS,Medical Supplies,135,3025,94.84,Late
SHP100732,2024-08-04,2024-08-10,2024-08-07,Montreal WH,British Columbia,UPS,Apparel,57,973,97.71,On Time
SHP100733,2024-12-07,2024-12-10,2024-12-13,Calgary WH,Quebec,UPS,Apparel,8,4270,166.27,Late
SHP100734,2024-11-10,2024-11-13,2024-11-24,Montreal WH,Ontario,DHL,Electronics,128,3970,140.61,Late
SHP100735,2024-10-09,2024-10-14,2024-10-15,Montreal WH,Ontario,FedEx,Electronics,117,1408,201.47,Late
SHP100736,2024-06-25,2024-06-28,2024-07-04,Calgary WH,Ontario,DHL,Electronics,56,1943,122.0,Late
SHP100737,2024-04-07,2024-04-13,2024-04-16,Vancouver WH,British Columbia,DHL,Medical Supplies,126,2288,84.55,Late
SHP100738,2024-04-14,2024-04-23,2024-04-22,Calgary WH,British Columbia,DHL,Medical Supplies,159,546,151.55,On Time
SHP100739,2024-04-08,2024-04-13,2024-04-16,Calgary WH,Alberta,Canada Post,Home Goods,59,1218,177.07,Late
SHP100740,2024-11-06,2024-11-11,2024-11-19,Toronto WH,British Columbia,Canada Post,Electronics,58,1420,59.93,Late
SHP100741,2024-01-06,2024-01-10,2024-01-18,Toronto WH,Quebec,DHL,Medical Supplies,140,1454,175.88,Late
SHP100742,2024-07-15,2024-07-19,2024-07-22,Calgary WH,Alberta,FedEx,Home Goods,176,3377,109.39,Late
SHP100743,2024-12-16,2024-12-19,2024-12-23,Calgary WH,Alberta,DHL,Electronics,159,2772,129.89,Late
SHP100744,2024-05-12,2024-05-17,2024-05-24,Toronto WH,Quebec,UPS,Apparel,108,4098,98.21,Late
SHP100745,2024-12-23,2024-12-27,2025-01-02,Montreal WH,Quebec,Canada Post,Apparel,191,2738,280.79,Late
SHP100746,2024-09-15,2024-09-21,2024-09-22,Calgary WH,Quebec,Canada Post,Medical Supplies,74,3747,211.33,Late
SHP100747,2024-01-23,2024-01-27,2024-02-05,Vancouver WH,Alberta,DHL,Home Goods,167,1842,93.49,Late
SHP100748,2024-02-22,2024-03-01,2024-03-07,Vancouver WH,Alberta,DHL,Apparel,148,746,200.61,Late
SHP100749,2024-06-13,2024-06-21,2024-06-27,Vancouver WH,Alberta,FedEx,Home Goods,101,2816,257.6,Late
SHP100750,2024-07-20,2024-07-24,2024-07-23,Calgary WH,Quebec,FedEx,Home Goods,48,871,132.46,On Time
SHP100751,2024-03-23,2024-03-28,2024-03-26,Montreal WH,Quebec,UPS,Apparel,71,494,252.39,On Time
SHP100752,2024-05-24,2024-06-02,2024-06-07,Montreal WH,Ontario,DHL,Home Goods,116,3444,63.24,Late
SHP100753,2024-03-25,2024-04-03,2024-03-31,Toronto WH,British Columbia,DHL,Apparel,182,4723,250.38,On Time
SHP100754,2024-03-18,2024-03-23,2024-03-23,Calgary WH,Ontario,DHL,Medical Supplies,122,1075,171.28,On Time
SHP100755,2024-01-01,2024-01-08,2024-01-13,Montreal WH,Quebec,Canada Post,Electronics,78,3994,82.43,Late
SHP100756,2024-02-20,2024-02-29,2024-02-23,Calgary WH,Alberta,UPS,Electronics,199,4237,134.0,On Time
SHP100757,2024-06-21,2024-06-29,2024-06-25,Toronto WH,Quebec,FedEx,Medical Supplies,29,45,296.64,On Time
SHP100758,2024-07-23,2024-07-29,2024-07-31,Toronto WH,British Columbia,Canada Post,Apparel,93,3056,239.4,Late
SHP100759,2024-09-16,2024-09-21,2024-09-25,Toronto WH,Ontario,Canada Post,Apparel,73,2057,181.02,Late
SHP100760,2024-10-14,2024-10-17,2024-10-27,Vancouver WH,Ontario,Canada Post,Apparel,100,663,52.25,Late
SHP100761,2024-02-03,2024-02-11,2024-02-17,Calgary WH,Alberta,Canada Post,Apparel,176,4668,136.99,Late
SHP100762,2024-12-13,2024-12-19,2024-12-20,Toronto WH,Ontario,UPS,Medical Supplies,74,2029,93.65,Late
SHP100763,2024-04-04,2024-04-10,2024-04-16,Calgary WH,Ontario,DHL,Electronics,184,2696,39.88,Late
SHP100764,2024-03-12,2024-03-17,2024-03-18,Vancouver WH,Quebec,FedEx,Home Goods,95,639,171.82,Late
SHP100765,2024-02-08,2024-02-14,2024-02-22,Vancouver WH,Ontario,FedEx,Home Goods,17,2663,268.97,Late
SHP100766,2024-06-02,2024-06-07,2024-06-04,Toronto WH,Ontario,Canada Post,Electronics,137,2745,209.17,On Time
SHP100767,2024-09-06,2024-09-15,2024-09-15,Toronto WH,Ontario,Canada Post,Medical Supplies,97,4964,89.91,On Time
SHP100768,2024-06-10,2024-06-14,2024-06-14,Montreal WH,Alberta,UPS,Home Goods,162,4948,180.6,On Time
SHP100769,2024-04-27,2024-05-05,2024-05-04,Calgary WH,Alberta,Canada Post,Electronics,173,4402,284.11,On Time
SHP100770,2024-09-15,2024-09-22,2024-09-19,Toronto WH,Quebec,FedEx,Medical Supplies,9,2595,222.42,On Time
SHP100771,2024-11-01,2024-11-05,2024-11-09,Montreal WH,Ontario,FedEx,Home Goods,135,3427,213.05,Late
SHP100772,2024-09-24,2024-10-02,2024-10-08,Calgary WH,Alberta,DHL,Apparel,144,394,291.08,Late
SHP100773,2024-02-23,2024-02-28,2024-03-02,Toronto WH,Alberta,DHL,Apparel,19,3597,243.68,Late
SHP100774,2024-08-23,2024-08-31,2024-09-05,Montreal WH,Quebec,FedEx,Medical Supplies,134,4844,58.25,Late
SHP100775,2024-08-09,2024-08-18,2024-08-19,Montreal WH,British Columbia,FedEx,Apparel,114,2332,117.34,Late
SHP100776,2024-09-07,2024-09-12,2024-09-13,Calgary WH,Ontario,UPS,Medical Supplies,139,329,290.24,Late
SHP100777,2024-11-08,2024-11-12,2024-11-17,Montreal WH,Alberta,UPS,Electronics,125,2097,157.12,Late
SHP100778,2024-04-21,2024-04-24,2024-05-02,Calgary WH,Quebec,FedEx,Electronics,61,772,51.26,Late
SHP100779,2024-09-11,2024-09-14,2024-09-22,Calgary WH,Quebec,Canada Post,Home Goods,42,1645,148.41,Late
SHP100780,2024-10-29,2024-11-06,2024-11-07,Calgary WH,Quebec,DHL,Medical Supplies,13,1732,215.16,Late
SHP100781,2024-07-25,2024-07-28,2024-07-27,Vancouver WH,Alberta,FedEx,Home Goods,140,4473,299.31,On Time
SHP100782,2024-08-16,2024-08-21,2024-08-29,Montreal WH,Ontario,Canada Post,Home Goods,85,1787,110.69,Late
SHP100783,2024-12-06,2024-12-12,2024-12-12,Calgary WH,British Columbia,FedEx,Electronics,20,1623,163.94,On Time
SHP100784,2024-03-06,2024-03-11,2024-03-10,Toronto WH,Ontario,DHL,Home Goods,50,999,266.31,On Time
SHP100785,2024-03-15,2024-03-21,2024-03-17,Vancouver WH,Quebec,DHL,Apparel,164,1848,119.47,On Time
SHP100786,2024-04-12,2024-04-16,2024-04-17,Vancouver WH,Quebec,UPS,Home Goods,92,1561,50.59,Late
SHP100787,2024-07-10,2024-07-17,2024-07-19,Montreal WH,British Columbia,UPS,Medical Supplies,88,773,285.7,Late
SHP100788,2024-09-08,2024-09-14,2024-09-12,Calgary WH,Ontario,UPS,Apparel,69,1803,156.76,On Time
SHP100789,2024-08-13,2024-08-16,2024-08-24,Montreal WH,Quebec,UPS,Electronics,37,1098,160.78,Late
SHP100790,2024-10-20,2024-10-25,2024-10-23,Vancouver WH,Quebec,DHL,Medical Supplies,140,2050,193.94,On Time
SHP100791,2024-11-01,2024-11-05,2024-11-13,Calgary WH,Ontario,Canada Post,Apparel,99,1598,20.99,Late
SHP100792,2024-04-07,2024-04-10,2024-04-17,Toronto WH,Quebec,Canada Post,Medical Supplies,125,747,280.72,Late
SHP100793,2024-12-03,2024-12-07,2024-12-14,Calgary WH,Ontario,Canada Post,Apparel,168,3973,121.21,Late
SHP100794,2024-10-12,2024-10-19,2024-10-18,Vancouver WH,Quebec,FedEx,Medical Supplies,54,2322,131.14,On Time
SHP100795,2024-11-30,2024-12-09,2024-12-08,Toronto WH,Ontario,UPS,Medical Supplies,130,1553,68.75,On Time
SHP100796,2024-12-12,2024-12-17,2024-12-24,Calgary WH,British Columbia,UPS,Apparel,178,1615,125.88,Late
SHP100797,2024-11-03,2024-11-11,2024-11-15,Toronto WH,Quebec,DHL,Electronics,41,3754,245.1,Late
SHP100798,2024-09-05,2024-09-10,2024-09-08,Toronto WH,British Columbia,DHL,Electronics,45,4424,244.0,On Time
SHP100799,2024-06-14,2024-06-21,2024-06-24,Vancouver WH,Quebec,FedEx,Medical Supplies,103,2302,282.02,Late
SHP100800,2024-11-30,2024-12-05,2024-12-14,Toronto WH,Quebec,FedEx,Medical Supplies,106,4221,132.9,Late
SHP100801,2024-01-30,2024-02-07,2024-02-09,Montreal WH,Alberta,Canada Post,Electronics,137,4862,218.44,Late
SHP100802,2024-09-03,2024-09-09,2024-09-08,Vancouver WH,Ontario,DHL,Electronics,190,3655,162.03,On Time
SHP100803,2024-04-15,2024-04-19,2024-04-20,Montreal WH,British Columbia,UPS,Home Goods,128,3395,245.13,Late
SHP100804,2024-02-20,2024-02-28,2024-02-27,Toronto WH,British Columbia,Canada Post,Electronics,86,216,219.51,On Time
SHP100805,2024-03-21,2024-03-24,2024-04-01,Montreal WH,British Columbia,UPS,Medical Supplies,47,3316,123.01,Late
SHP100806,2024-05-12,2024-05-19,2024-05-23,Calgary WH,Ontario,Canada Post,Apparel,5,1359,114.27,Late
SHP100807,2024-10-11,2024-10-17,2024-10-22,Toronto WH,Alberta,UPS,Electronics,1,3774,90.68,Late
SHP100808,2024-05-17,2024-05-20,2024-05-24,Calgary WH,British Columbia,FedEx,Home Goods,44,4927,181.42,Late
SHP100809,2024-07-02,2024-07-05,2024-07-15,Montreal WH,Ontario,Canada Post,Home Goods,150,4277,289.88,Late
SHP100810,2024-11-25,2024-12-02,2024-11-27,Calgary WH,Quebec,UPS,Home Goods,38,4429,76.02,On Time
SHP100811,2024-09-29,2024-10-05,2024-10-09,Toronto WH,British Columbia,UPS,Apparel,19,4606,46.67,Late
SHP100812,2024-12-05,2024-12-14,2024-12-08,Calgary WH,British Columbia,DHL,Electronics,159,4478,53.43,On Time
SHP100813,2024-03-09,2024-03-12,2024-03-15,Montreal WH,Alberta,Canada Post,Electronics,115,1896,239.27,Late
SHP100814,2024-02-03,2024-02-06,2024-02-13,Montreal WH,British Columbia,UPS,Electronics,195,4427,118.03,Late
SHP100815,2024-09-18,2024-09-24,2024-09-23,Montreal WH,British Columbia,DHL,Apparel,87,899,82.82,On Time
SHP100816,2024-02-22,2024-02-27,2024-03-05,Toronto WH,Quebec,UPS,Apparel,170,641,118.8,Late
SHP100817,2024-07-23,2024-07-26,2024-07-27,Montreal WH,Ontario,Canada Post,Medical Supplies,123,4729,200.69,Late
SHP100818,2024-05-05,2024-05-09,2024-05-13,Toronto WH,Ontario,FedEx,Home Goods,82,3627,173.1,Late
SHP100819,2024-08-22,2024-08-28,2024-08-29,Calgary WH,Alberta,Canada Post,Home Goods,154,195,228.21,Late
SHP100820,2024-02-12,2024-02-15,2024-02-21,Montreal WH,Quebec,Canada Post,Electronics,141,1893,114.94,Late
SHP100821,2024-08-27,2024-09-03,2024-08-31,Calgary WH,Ontario,UPS,Apparel,58,3275,146.57,On Time
SHP100822,2024-04-20,2024-04-28,2024-04-26,Vancouver WH,Quebec,UPS,Apparel,146,4050,48.55,On Time
SHP100823,2024-09-05,2024-09-09,2024-09-16,Calgary WH,Ontario,Canada Post,Electronics,67,4553,40.46,Late
SHP100824,2024-05-30,2024-06-07,2024-06-04,Vancouver WH,Quebec,DHL,Electronics,122,4925,149.43,On Time
SHP100825,2024-07-01,2024-07-09,2024-07-15,Calgary WH,Alberta,DHL,Medical Supplies,87,2304,104.45,Late
SHP100826,2024-12-01,2024-12-04,2024-12-06,Toronto WH,British Columbia,DHL,Home Goods,131,3600,191.58,Late
SHP100827,2024-04-04,2024-04-08,2024-04-09,Calgary WH,Alberta,UPS,Home Goods,55,3343,32.04,Late
SHP100828,2024-01-08,2024-01-12,2024-01-19,Toronto WH,Ontario,UPS,Home Goods,89,2056,54.09,Late
SHP100829,2024-12-25,2024-12-30,2025-01-03,Toronto WH,Alberta,Canada Post,Medical Supplies,58,2808,262.25,Late
SHP100830,2024-07-02,2024-07-10,2024-07-09,Montreal WH,British Columbia,FedEx,Electronics,63,1224,178.57,On Time
SHP100831,2024-10-07,2024-10-11,2024-10-11,Toronto WH,Alberta,UPS,Electronics,91,886,219.38,On Time
SHP100832,2024-07-13,2024-07-18,2024-07-24,Vancouver WH,Ontario,Canada Post,Home Goods,52,392,255.75,Late
SHP100833,2024-12-17,2024-12-23,2024-12-23,Montreal WH,Ontario,Canada Post,Home Goods,126,1675,149.87,On Time
SHP100834,2024-07-13,2024-07-18,2024-07-20,Montreal WH,Alberta,FedEx,Medical Supplies,24,3190,233.1,Late
SHP100835,2024-06-03,2024-06-10,2024-06-09,Calgary WH,British Columbia,DHL,Apparel,72,2446,166.88,On Time
SHP100836,2024-04-02,2024-04-11,2024-04-09,Toronto WH,Alberta,Canada Post,Apparel,9,3905,82.37,On Time
SHP100837,2024-06-08,2024-06-11,2024-06-17,Toronto WH,British Columbia,Canada Post,Home Goods,110,3338,114.54,Late
SHP100838,2024-03-01,2024-03-07,2024-03-09,Vancouver WH,Quebec,Canada Post,Medical Supplies,165,3591,157.3,Late
SHP100839,2024-05-01,2024-05-10,2024-05-07,Calgary WH,British Columbia,DHL,Home Goods,94,3766,108.73,On Time
SHP100840,2024-02-20,2024-02-29,2024-03-02,Calgary WH,Quebec,DHL,Apparel,117,2527,113.95,Late
SHP100841,2024-10-03,2024-10-09,2024-10-10,Montreal WH,Alberta,FedEx,Home Goods,83,2181,114.47,Late
SHP100842,2024-01-05,2024-01-12,2024-01-10,Montreal WH,British Columbia,UPS,Apparel,181,3764,54.4,On Time
SHP100843,2024-04-01,2024-04-06,2024-04-14,Montreal WH,Quebec,DHL,Apparel,80,354,43.7,Late
SHP100844,2024-06-18,2024-06-21,2024-06-28,Vancouver WH,Quebec,UPS,Apparel,152,2631,33.02,Late
SHP100845,2024-11-12,2024-11-17,2024-11-26,Vancouver WH,Quebec,UPS,Electronics,149,1521,51.07,Late
SHP100846,2024-01-22,2024-01-26,2024-01-27,Montreal WH,Ontario,DHL,Electronics,100,2672,116.24,Late
SHP100847,2024-11-21,2024-11-26,2024-11-23,Calgary WH,Alberta,Canada Post,Home Goods,40,3178,186.28,On Time
SHP100848,2024-01-01,2024-01-07,2024-01-09,Vancouver WH,Quebec,FedEx,Apparel,103,2337,72.68,Late
SHP100849,2024-05-12,2024-05-15,2024-05-20,Calgary WH,British Columbia,UPS,Electronics,62,628,268.64,Late
SHP100850,2024-08-20,2024-08-25,2024-08-25,Calgary WH,Quebec,Canada Post,Home Goods,198,2679,246.35,On Time
SHP100851,2024-01-12,2024-01-15,2024-01-26,Toronto WH,Ontario,DHL,Home Goods,69,4422,165.75,Late
SHP100852,2024-12-11,2024-12-14,2024-12-15,Montreal WH,Alberta,UPS,Home Goods,142,1438,222.78,Late
SHP100853,2024-02-15,2024-02-19,2024-02-24,Toronto WH,Ontario,UPS,Home Goods,109,1421,122.57,Late
SHP100854,2024-02-03,2024-02-07,2024-02-09,Montreal WH,Ontario,UPS,Home Goods,170,1126,30.3,Late
SHP100855,2024-03-18,2024-03-24,2024-03-29,Montreal WH,Ontario,Canada Post,Medical Supplies,178,2683,273.21,Late
SHP100856,2024-08-05,2024-08-12,2024-08-13,Calgary WH,British Columbia,Canada Post,Apparel,189,1780,55.78,Late
SHP100857,2024-10-27,2024-11-05,2024-11-01,Montreal WH,Alberta,Canada Post,Home Goods,4,1531,285.42,On Time
SHP100858,2024-03-13,2024-03-16,2024-03-18,Calgary WH,Alberta,UPS,Medical Supplies,72,1914,180.13,Late
SHP100859,2024-10-08,2024-10-15,2024-10-17,Calgary WH,British Columbia,UPS,Apparel,17,1232,105.56,Late
SHP100860,2024-09-05,2024-09-14,2024-09-14,Montreal WH,Alberta,FedEx,Electronics,114,1956,158.75,On Time
SHP100861,2024-02-16,2024-02-25,2024-02-19,Calgary WH,Ontario,FedEx,Home Goods,85,392,160.46,On Time
SHP100862,2024-04-30,2024-05-06,2024-05-03,Calgary WH,Alberta,Canada Post,Medical Supplies,57,825,26.52,On Time
SHP100863,2024-08-01,2024-08-10,2024-08-05,Calgary WH,British Columbia,Canada Post,Electronics,107,2963,119.53,On Time
SHP100864,2024-08-26,2024-09-04,2024-09-08,Vancouver WH,Ontario,DHL,Medical Supplies,48,2395,227.16,Late
SHP100865,2024-02-25,2024-02-28,2024-03-09,Calgary WH,British Columbia,Canada Post,Apparel,172,4145,162.82,Late
SHP100866,2024-12-15,2024-12-18,2024-12-19,Vancouver WH,Quebec,FedEx,Apparel,173,4895,88.38,Late
SHP100867,2024-04-16,2024-04-24,2024-04-18,Vancouver WH,Ontario,FedEx,Electronics,117,1792,113.83,On Time
SHP100868,2024-11-14,2024-11-21,2024-11-18,Calgary WH,Ontario,FedEx,Medical Supplies,161,3064,261.66,On Time
SHP100869,2024-02-17,2024-02-22,2024-02-24,Calgary WH,Alberta,UPS,Home Goods,31,1363,167.15,Late
SHP100870,2024-03-01,2024-03-05,2024-03-10,Vancouver WH,Ontario,UPS,Home Goods,112,2348,167.94,Late
SHP100871,2024-12-02,2024-12-07,2024-12-16,Vancouver WH,British Columbia,Canada Post,Electronics,47,3551,289.21,Late
SHP100872,2024-01-26,2024-02-02,2024-02-08,Calgary WH,Alberta,DHL,Electronics,134,3628,109.85,Late
SHP100873,2024-10-18,2024-10-22,2024-10-29,Calgary WH,Quebec,DHL,Electronics,108,3336,154.27,Late
SHP100874,2024-09-13,2024-09-18,2024-09-20,Montreal WH,British Columbia,DHL,Medical Supplies,72,1565,247.28,Late
SHP100875,2024-01-08,2024-01-16,2024-01-14,Vancouver WH,Quebec,UPS,Home Goods,71,3667,232.5,On Time
SHP100876,2024-04-22,2024-04-26,2024-04-27,Vancouver WH,Quebec,FedEx,Home Goods,162,2213,94.42,Late
SHP100877,2024-12-20,2024-12-23,2024-12-24,Montreal WH,Quebec,FedEx,Home Goods,108,4096,62.31,Late
SHP100878,2024-09-09,2024-09-14,2024-09-23,Vancouver WH,Ontario,UPS,Electronics,53,1019,216.2,Late
SHP100879,2024-06-28,2024-07-02,2024-07-03,Toronto WH,British Columbia,DHL,Home Goods,142,1284,92.14,Late
SHP100880,2024-07-25,2024-08-02,2024-08-02,Vancouver WH,British Columbia,DHL,Apparel,16,62,278.35,On Time
SHP100881,2024-10-29,2024-11-07,2024-10-31,Montreal WH,Ontario,Canada Post,Electronics,171,2530,56.19,On Time
SHP100882,2024-05-06,2024-05-10,2024-05-14,Toronto WH,Alberta,Canada Post,Home Goods,116,3392,109.13,Late
SHP100883,2024-02-25,2024-02-29,2024-02-27,Calgary WH,Quebec,DHL,Medical Supplies,73,3272,35.34,On Time
SHP100884,2024-08-01,2024-08-09,2024-08-04,Montreal WH,British Columbia,UPS,Electronics,74,2269,216.93,On Time
SHP100885,2024-01-14,2024-01-23,2024-01-19,Montreal WH,Ontario,DHL,Apparel,81,4247,269.55,On Time
SHP100886,2024-01-28,2024-02-02,2024-01-30,Calgary WH,Quebec,Canada Post,Apparel,12,643,198.04,On Time
SHP100887,2024-03-18,2024-03-24,2024-03-30,Montreal WH,Alberta,DHL,Medical Supplies,128,4721,282.57,Late
SHP100888,2024-08-03,2024-08-08,2024-08-16,Vancouver WH,Alberta,UPS,Medical Supplies,70,216,55.98,Late
SHP100889,2024-12-30,2025-01-08,2025-01-11,Calgary WH,Quebec,FedEx,Electronics,147,195,44.57,Late
SHP100890,2024-06-02,2024-06-09,2024-06-14,Montreal WH,Alberta,UPS,Electronics,41,3864,254.76,Late
SHP100891,2024-01-14,2024-01-22,2024-01-24,Calgary WH,British Columbia,UPS,Apparel,181,3273,259.54,Late
SHP100892,2024-07-05,2024-07-10,2024-07-18,Calgary WH,British Columbia,Canada Post,Medical Supplies,157,2694,252.69,Late
SHP100893,2024-11-07,2024-11-11,2024-11-14,Calgary WH,British Columbia,UPS,Electronics,198,3212,243.71,Late
SHP100894,2024-01-07,2024-01-15,2024-01-21,Toronto WH,Alberta,UPS,Apparel,59,2755,121.42,Late
SHP100895,2024-01-03,2024-01-06,2024-01-05,Montreal WH,British Columbia,Canada Post,Medical Supplies,89,1521,80.89,On Time
SHP100896,2024-04-20,2024-04-29,2024-04-22,Toronto WH,Ontario,Canada Post,Apparel,192,1080,280.07,On Time
SHP100897,2024-08-25,2024-08-30,2024-09-01,Montreal WH,British Columbia,FedEx,Home Goods,24,721,105.96,Late
SHP100898,2024-12-28,2025-01-05,2025-01-02,Vancouver WH,British Columbia,DHL,Medical Supplies,144,1562,131.55,On Time
SHP100899,2024-08-26,2024-08-31,2024-08-31,Vancouver WH,Alberta,UPS,Electronics,180,639,215.88,On Time
SHP100900,2024-09-30,2024-10-08,2024-10-12,Vancouver WH,British Columbia,Canada Post,Electronics,80,4260,102.14,Late
SHP100901,2024-10-20,2024-10-24,2024-10-27,Montreal WH,Quebec,FedEx,Home Goods,134,4310,249.36,Late
SHP100902,2024-08-14,2024-08-17,2024-08-27,Calgary WH,Ontario,DHL,Medical Supplies,165,3787,39.61,Late
SHP100903,2024-01-15,2024-01-18,2024-01-27,Calgary WH,Alberta,Canada Post,Apparel,132,3736,241.53,Late
SHP100904,2024-07-10,2024-07-17,2024-07-18,Toronto WH,Ontario,DHL,Electronics,92,89,188.52,Late
SHP100905,2024-04-28,2024-05-06,2024-05-08,Toronto WH,Quebec,DHL,Home Goods,166,2921,180.44,Late
SHP100906,2024-01-28,2024-02-02,2024-02-08,Vancouver WH,Alberta,UPS,Home Goods,169,1251,148.35,Late
SHP100907,2024-07-20,2024-07-23,2024-07-26,Toronto WH,Alberta,UPS,Medical Supplies,92,1102,97.57,Late
SHP100908,2024-02-08,2024-02-17,2024-02-18,Montreal WH,British Columbia,Canada Post,Medical Supplies,81,4703,149.94,Late
SHP100909,2024-09-29,2024-10-02,2024-10-04,Montreal WH,Ontario,DHL,Electronics,142,348,146.01,Late
SHP100910,2024-08-18,2024-08-24,2024-09-01,Toronto WH,Quebec,Canada Post,Home Goods,71,3913,183.45,Late
SHP100911,2024-03-26,2024-04-01,2024-04-06,Toronto WH,Quebec,Canada Post,Apparel,179,4052,98.84,Late
SHP100912,2024-05-05,2024-05-08,2024-05-08,Toronto WH,Alberta,DHL,Home Goods,65,2941,41.73,On Time
SHP100913,2024-10-26,2024-11-03,2024-10-30,Toronto WH,British Columbia,Canada Post,Apparel,52,245,60.63,On Time
SHP100914,2024-01-25,2024-02-01,2024-02-08,Vancouver WH,Alberta,DHL,Apparel,30,271,215.77,Late
SHP100915,2024-05-24,2024-05-27,2024-06-05,Vancouver WH,Alberta,DHL,Electronics,185,2030,26.3,Late
SHP100916,2024-01-13,2024-01-17,2024-01-15,Toronto WH,Alberta,DHL,Home Goods,99,4498,259.8,On Time
